landuse;unit;geo\time;2016 ;2013 
TOTAL;KM2;DEA34;1421 ;1421 
TOTAL;KM2;DEA35;1112 ;1112 
TOTAL;KM2;DEA36;761 ;761 
TOTAL;KM2;DEA37;1796 ;1796 
TOTAL;KM2;DEA38;1319 ;1319 
TOTAL;KM2;DEA4;6524 ;6525 
TOTAL;KM2;DEA41;259 ;259 
TOTAL;KM2;DEA42;969 ;969 
TOTAL;KM2;DEA43;450 ;450 
TOTAL;KM2;DEA44;1201 ;1201 
TOTAL;KM2;DEA45;1246 ;1246 
TOTAL;KM2;DEA46;1152 ;1152 
TOTAL;KM2;DEA47;1247 ;1247 
TOTAL;KM2;DEA5;8012 ;8012 
TOTAL;KM2;DEA51;146 ;146 
TOTAL;KM2;DEA52;281 ;281 
TOTAL;KM2;DEA53;160 ;160 
TOTAL;KM2;DEA54;226 ;226 
TOTAL;KM2;DEA55;51 ;51 
TOTAL;KM2;DEA56;410 ;410 
TOTAL;KM2;DEA57;1960 ;1960 
TOTAL;KM2;DEA58;1061 ;1061 
TOTAL;KM2;DEA59;712 ;712 
TOTAL;KM2;DEA5A;1133 ;1133 
TOTAL;KM2;DEA5B;1329 ;1329 
TOTAL;KM2;DEA5C;543 ;543 
TOTAL;KM2;DEB;19853 ;19852 
TOTAL;KM2;DEB1;8075 ;8075 
TOTAL;KM2;DEB11;105 ;105 
TOTAL;KM2;DEB12;787 ;787 
TOTAL;KM2;DEB13;642 ;642 
TOTAL;KM2;DEB14;864 ;864 
TOTAL;KM2;DEB15;777 ;777 
TOTAL;KM2;DEB16;:;692 
TOTAL;KM2;DEB17;818 ;818 
TOTAL;KM2;DEB18;627 ;627 
TOTAL;KM2;DEB19;:;991 
TOTAL;KM2;DEB1A;782 ;782 
TOTAL;KM2;DEB1B;989 ;989 
TOTAL;KM2;DEB1C;720;:
TOTAL;KM2;DEB1D;964;:
TOTAL;KM2;DEB2;4926 ;4926 
TOTAL;KM2;DEB21;117 ;117 
TOTAL;KM2;DEB22;1168 ;1168 
TOTAL;KM2;DEB23;1627 ;1627 
TOTAL;KM2;DEB24;912 ;912 
TOTAL;KM2;DEB25;1102 ;1102 
TOTAL;KM2;DEB3;6852 ;6851 
TOTAL;KM2;DEB31;44 ;44 
TOTAL;KM2;DEB32;140 ;140 
TOTAL;KM2;DEB33;83 ;83 
TOTAL;KM2;DEB34;77 ;77 
TOTAL;KM2;DEB35;98 ;98 
TOTAL;KM2;DEB36;117 ;117 
TOTAL;KM2;DEB37;61 ;61 
TOTAL;KM2;DEB38;43 ;43 
TOTAL;KM2;DEB39;109 ;109 
TOTAL;KM2;DEB3A;71 ;71 
TOTAL;KM2;DEB3B;588 ;588 
TOTAL;KM2;DEB3C;595 ;595 
TOTAL;KM2;DEB3D;645 ;645 
TOTAL;KM2;DEB3E;463 ;463 
TOTAL;KM2;DEB3F;640 ;640 
TOTAL;KM2;DEB3G;574 ;574 
TOTAL;KM2;DEB3H;640 ;640 
TOTAL;KM2;DEB3I;305 ;305 
TOTAL;KM2;DEB3J;605 ;605 
TOTAL;KM2;DEB3K;954 ;954 
TOTAL;KM2;DEC;2571 ;2571 
TOTAL;KM2;DEC0;2571 ;2571 
TOTAL;KM2;DEC01;411 ;411 
TOTAL;KM2;DEC02;557 ;557 
TOTAL;KM2;DEC03;250 ;250 
TOTAL;KM2;DEC04;459 ;459 
TOTAL;KM2;DEC05;418 ;418 
TOTAL;KM2;DEC06;476 ;476 
TOTAL;KM2;DED;18450 ;18450 
TOTAL;KM2;DED2;7944 ;7944 
TOTAL;KM2;DED21;328 ;328 
TOTAL;KM2;DED2C;2396 ;2396 
TOTAL;KM2;DED2D;2111 ;2111 
TOTAL;KM2;DED2E;1455 ;1455 
TOTAL;KM2;DED2F;1654 ;1654 
TOTAL;KM2;DED4;6528 ;6528 
TOTAL;KM2;DED41;221 ;221 
TOTAL;KM2;DED42;1828 ;1828 
TOTAL;KM2;DED43;2117 ;2117 
TOTAL;KM2;DED44;1412 ;1412 
TOTAL;KM2;DED45;950 ;950 
TOTAL;KM2;DED5;3978 ;3978 
TOTAL;KM2;DED51;298 ;298 
TOTAL;KM2;DED52;1651 ;1651 
TOTAL;KM2;DED53;2029 ;2029 
TOTAL;KM2;DEE;20454 ;20452 
TOTAL;KM2;DEE0;20454 ;20452 
TOTAL;KM2;DEE01;245 ;245 
TOTAL;KM2;DEE02;135 ;135 
TOTAL;KM2;DEE03;201 ;201 
TOTAL;KM2;DEE04;2293 ;2293 
TOTAL;KM2;DEE05;1454 ;1454 
TOTAL;KM2;DEE06;1577 ;1577 
TOTAL;KM2;DEE07;2367 ;2367 
TOTAL;KM2;DEE08;1414 ;1414 
TOTAL;KM2;DEE09;2105 ;2105 
TOTAL;KM2;DEE0A;1449 ;1449 
TOTAL;KM2;DEE0B;1434 ;1434 
TOTAL;KM2;DEE0C;1427 ;1427 
TOTAL;KM2;DEE0D;2423 ;2423 
TOTAL;KM2;DEE0E;1930 ;1930 
TOTAL;KM2;DEF;15802 ;15802 
TOTAL;KM2;DEF0;15802 ;15802 
TOTAL;KM2;DEF01;57 ;57 
TOTAL;KM2;DEF02;119 ;119 
TOTAL;KM2;DEF03;214 ;214 
TOTAL;KM2;DEF04;72 ;72 
TOTAL;KM2;DEF05;1428 ;1428 
TOTAL;KM2;DEF06;1263 ;1263 
TOTAL;KM2;DEF07;2083 ;2083 
TOTAL;KM2;DEF08;1393 ;1393 
TOTAL;KM2;DEF09;664 ;664 
TOTAL;KM2;DEF0A;1083 ;1083 
TOTAL;KM2;DEF0B;2189 ;2189 
TOTAL;KM2;DEF0C;2071 ;2071 
TOTAL;KM2;DEF0D;1344 ;1344 
TOTAL;KM2;DEF0E;1056 ;1056 
TOTAL;KM2;DEF0F;766 ;766 
TOTAL;KM2;DEG;16201 ;16202 
TOTAL;KM2;DEG0;16201 ;16202 
TOTAL;KM2;DEG01;270 ;270 
TOTAL;KM2;DEG02;152 ;152 
TOTAL;KM2;DEG03;115 ;115 
TOTAL;KM2;DEG04;103 ;103 
TOTAL;KM2;DEG05;84 ;84 
TOTAL;KM2;DEG06;943 ;943 
TOTAL;KM2;DEG07;714 ;714 
TOTAL;KM2;DEG09;980 ;980 
TOTAL;KM2;DEG0A;1038 ;1038 
TOTAL;KM2;DEG0B;1211 ;1211 
TOTAL;KM2;DEG0C;936 ;936 
TOTAL;KM2;DEG0D;807 ;807 
TOTAL;KM2;DEG0E;938 ;938 
TOTAL;KM2;DEG0F;844 ;844 
TOTAL;KM2;DEG0G;804 ;804 
TOTAL;KM2;DEG0H;434 ;434 
TOTAL;KM2;DEG0I;1036 ;1036 
TOTAL;KM2;DEG0J;815 ;815 
TOTAL;KM2;DEG0K;1151 ;1151 
TOTAL;KM2;DEG0L;846 ;846 
TOTAL;KM2;DEG0M;569 ;569 
TOTAL;KM2;DEG0N;104 ;104 
TOTAL;KM2;DEG0P;1307 ;1307 
TOTAL;KM2;DK;42925 ;42926 
TOTAL;KM2;DK0;42925 ;42926 
TOTAL;KM2;DK01;2559 ;2559 
TOTAL;KM2;DK011;180 ;180 
TOTAL;KM2;DK012;342 ;342 
TOTAL;KM2;DK013;1449 ;1449 
TOTAL;KM2;DK014;588 ;588 
TOTAL;KM2;DK02;7224 ;7224 
TOTAL;KM2;DK021;808 ;808 
TOTAL;KM2;DK022;6416 ;6416 
TOTAL;KM2;DK03;12256 ;12256 
TOTAL;KM2;DK031;3479 ;3479 
TOTAL;KM2;DK032;8777 ;8777 
TOTAL;KM2;DK04;13007 ;13007 
TOTAL;KM2;DK041;7165 ;7165 
TOTAL;KM2;DK042;5842 ;5842 
TOTAL;KM2;DK05;7879 ;7879 
TOTAL;KM2;DK050;7879 ;7879 
TOTAL;KM2;EA19;2845170 ;2506556 
TOTAL;KM2;EE;45336 ;45336 
TOTAL;KM2;EE0;45336 ;45336 
TOTAL;KM2;EE00;45336 ;45336 
TOTAL;KM2;EE001;4338 ;4338 
TOTAL;KM2;EE004;11193 ;11193 
TOTAL;KM2;EE006;9068 ;9068 
TOTAL;KM2;EE007;4019 ;4019 
TOTAL;KM2;EE008;16718 ;16718 
TOTAL;KM2;EL;131694 ;131692 
TOTAL;KM2;EL3;3817 ;3816 
TOTAL;KM2;EL30;3817 ;3816 
TOTAL;KM2;EL301;134 ;134 
TOTAL;KM2;EL302;68 ;68 
TOTAL;KM2;EL303;88 ;88 
TOTAL;KM2;EL304;71 ;71 
TOTAL;KM2;EL305;1515 ;1515 
TOTAL;KM2;EL306;1005 ;1005 
TOTAL;KM2;EL307;936 ;936 
TOTAL;KM2;EL4;17505 ;17505 
TOTAL;KM2;EL41;3848 ;3848 
TOTAL;KM2;EL411;2161 ;2161 
TOTAL;KM2;EL412;780 ;780 
TOTAL;KM2;EL413;907 ;907 
TOTAL;KM2;EL42;5311 ;5311 
TOTAL;KM2;EL421;2712 ;2712 
TOTAL;KM2;EL422;2599 ;2599 
TOTAL;KM2;EL43;8346 ;8346 
TOTAL;KM2;EL431;2642 ;2642 
TOTAL;KM2;EL432;1828 ;1828 
TOTAL;KM2;EL433;1497 ;1497 
TOTAL;KM2;EL434;2379 ;2379 
TOTAL;KM2;EL5;51638 ;51638 
TOTAL;KM2;EL51;14186 ;14185 
TOTAL;KM2;EL511;4247 ;4247 
TOTAL;KM2;EL512;1799 ;1799 
TOTAL;KM2;EL513;2550 ;2550 
TOTAL;KM2;EL514;3468 ;3468 
TOTAL;KM2;EL515;2122 ;2122 
TOTAL;KM2;EL52;18838 ;18839 
TOTAL;KM2;EL521;1704 ;1704 
TOTAL;KM2;EL522;3683 ;3683 
TOTAL;KM2;EL523;2524 ;2524 
TOTAL;KM2;EL524;2507 ;2507 
TOTAL;KM2;EL525;1524 ;1524 
TOTAL;KM2;EL526;3972 ;3972 
TOTAL;KM2;EL527;2924 ;2924 
TOTAL;KM2;EL53;9462 ;9462 
TOTAL;KM2;EL531;5812 ;5812 
TOTAL;KM2;EL532;1724 ;1724 
TOTAL;KM2;EL533;1926 ;1926 
TOTAL;KM2;EL54;9152 ;9152 
TOTAL;KM2;EL541;2644 ;2644 
TOTAL;KM2;EL542;1516 ;1516 
TOTAL;KM2;EL543;4992 ;4992 
TOTAL;KM2;EL6;58734 ;58733 
TOTAL;KM2;EL61;14050 ;14051 
TOTAL;KM2;EL611;6023 ;6023 
TOTAL;KM2;EL612;5387 ;5387 
TOTAL;KM2;EL613;2640 ;2640 
TOTAL;KM2;EL62;2301 ;2301 
TOTAL;KM2;EL621;407 ;407 
TOTAL;KM2;EL622;637 ;637 
TOTAL;KM2;EL623;903 ;903 
TOTAL;KM2;EL624;354 ;354 
TOTAL;KM2;EL63;11314 ;11313 
TOTAL;KM2;EL631;5419 ;5419 
TOTAL;KM2;EL632;3273 ;3273 
TOTAL;KM2;EL633;2622 ;2622 
TOTAL;KM2;EL64;15560 ;15560 
TOTAL;KM2;EL641;2955 ;2955 
TOTAL;KM2;EL642;4167 ;4167 
TOTAL;KM2;EL643;1870 ;1870 
TOTAL;KM2;EL644;4442 ;4442 
TOTAL;KM2;EL645;2126 ;2126 
TOTAL;KM2;EL65;15509 ;15508 
TOTAL;KM2;EL651;6576 ;6576 
TOTAL;KM2;EL652;2295 ;2295 
TOTAL;KM2;EL653;6638 ;6638 
TOTAL;KM2;ES;505983 ;505983 
TOTAL;KM2;ES1;45498 ;45498 
TOTAL;KM2;ES11;29571 ;29570 
TOTAL;KM2;ES111;7949 ;7949 
TOTAL;KM2;ES112;9855 ;9855 
TOTAL;KM2;ES113;7273 ;7273 
TOTAL;KM2;ES114;4494 ;4494 
TOTAL;KM2;ES12;10601 ;10601 
TOTAL;KM2;ES120;10601 ;10601 
TOTAL;KM2;ES13;5326 ;5326 
TOTAL;KM2;ES130;5326 ;5326 
TOTAL;KM2;ES2;70387 ;70386 
TOTAL;KM2;ES21;7229 ;7229 
TOTAL;KM2;ES211;3037 ;3037 
TOTAL;KM2;ES212;1980 ;1980 
TOTAL;KM2;ES213;2212 ;2212 
TOTAL;KM2;ES22;10391 ;10391 
TOTAL;KM2;ES220;10391 ;10391 
TOTAL;KM2;ES23;5045 ;5045 
TOTAL;KM2;ES230;5045 ;5045 
TOTAL;KM2;ES24;47722 ;47721 
TOTAL;KM2;ES241;15637 ;15637 
TOTAL;KM2;ES242;14810 ;14810 
TOTAL;KM2;ES243;17275 ;17275 
TOTAL;KM2;ES3;8031 ;8031 
TOTAL;KM2;ES30;8031 ;8031 
TOTAL;KM2;ES300;8031 ;8031 
TOTAL;KM2;ES4;215317 ;215318 
TOTAL;KM2;ES41;94225 ;94226 
TOTAL;KM2;ES411;8050 ;8050 
TOTAL;KM2;ES412;14291 ;14291 
TOTAL;KM2;ES413;15581 ;15581 
TOTAL;KM2;ES414;8052 ;8052 
TOTAL;KM2;ES415;12350 ;12350 
TOTAL;KM2;ES416;6924 ;6924 
TOTAL;KM2;ES417;10306 ;10306 
TOTAL;KM2;ES418;8110 ;8110 
TOTAL;KM2;ES419;10561 ;10561 
TOTAL;KM2;ES42;79458 ;79458 
TOTAL;KM2;ES421;14927 ;14927 
TOTAL;KM2;ES422;19814 ;19814 
TOTAL;KM2;ES423;17140 ;17140 
TOTAL;KM2;ES424;12210 ;12210 
TOTAL;KM2;ES425;15367 ;15367 
TOTAL;KM2;ES43;41634 ;41634 
TOTAL;KM2;ES431;21766 ;21766 
TOTAL;KM2;ES432;19868 ;19868 
TOTAL;KM2;ES5;60355 ;60357 
TOTAL;KM2;ES51;32110 ;32110 
TOTAL;KM2;ES511;7729 ;7729 
TOTAL;KM2;ES512;5909 ;5909 
TOTAL;KM2;ES513;12169 ;12169 
TOTAL;KM2;ES514;6303 ;6303 
TOTAL;KM2;ES52;23255 ;23255 
TOTAL;KM2;ES521;5817 ;5817 
TOTAL;KM2;ES522;6632 ;6632 
TOTAL;KM2;ES523;10806 ;10806 
TOTAL;KM2;ES53;4990 ;4991 
TOTAL;KM2;ES531;655 ;655 
TOTAL;KM2;ES532;3640 ;3640 
TOTAL;KM2;ES533;695 ;695 
TOTAL;KM2;ES6;98948 ;98947 
TOTAL;KM2;ES61;87600 ;87600 
TOTAL;KM2;ES611;8775 ;8775 
TOTAL;KM2;ES612;7436 ;7436 
TOTAL;KM2;ES613;13772 ;13772 
TOTAL;KM2;ES614;12648 ;12648 
TOTAL;KM2;ES615;10128 ;10128 
TOTAL;KM2;ES616;13496 ;13496 
TOTAL;KM2;ES617;7309 ;7309 
TOTAL;KM2;ES618;14036 ;14036 
TOTAL;KM2;ES62;11314 ;11314 
TOTAL;KM2;ES620;11314 ;11314 
TOTAL;KM2;ES63;20 ;20 
TOTAL;KM2;ES630;20 ;20 
TOTAL;KM2;ES64;14 ;14 
TOTAL;KM2;ES640;14 ;14 
TOTAL;KM2;ES7;7447 ;7447 
TOTAL;KM2;ES70;7447 ;7447 
TOTAL;KM2;ES703;269 ;269 
TOTAL;KM2;ES704;1660 ;1660 
TOTAL;KM2;ES705;1560 ;1560 
TOTAL;KM2;ES706;370 ;370 
TOTAL;KM2;ES707;708 ;708 
TOTAL;KM2;ES708;846 ;846 
TOTAL;KM2;ES709;2034 ;2034 
TOTAL;KM2;EU28;4469699 ;4473680 
TOTAL;KM2;FI;338411 ;338441 
TOTAL;KM2;FI1;336830 ;336859 
TOTAL;KM2;FI19;64763 ;64763 
TOTAL;KM2;FI193;19949 ;19949 
TOTAL;KM2;FI194;13999 ;13999 
TOTAL;KM2;FI195;7934 ;7934 
TOTAL;KM2;FI196;8268 ;8268 
TOTAL;KM2;FI197;14613 ;14613 
TOTAL;KM2;FI1B;9568 ;9568 
TOTAL;KM2;FI1B1;9568 ;9568 
TOTAL;KM2;FI1C;35379 ;35378 
TOTAL;KM2;FI1C1;10910 ;10910 
TOTAL;KM2;FI1C2;5708 ;5708 
TOTAL;KM2;FI1C3;6255 ;6255 
TOTAL;KM2;FI1C4;5634 ;5634 
TOTAL;KM2;FI1C5;6872 ;6872 
TOTAL;KM2;FI1D;227120 ;227151 
TOTAL;KM2;FI1D1;19130 ;19130 
TOTAL;KM2;FI1D2;20366 ;20366 
TOTAL;KM2;FI1D3;21584 ;21584 
TOTAL;KM2;FI1D4;:;24451 
TOTAL;KM2;FI1D5;5219 ;5219 
TOTAL;KM2;FI1D6;:;37417 
TOTAL;KM2;FI1D7;98983 ;98983 
TOTAL;KM2;FI1D8;22688;:
TOTAL;KM2;FI1D9;39150;:
TOTAL;KM2;FI2;1581 ;1581 
TOTAL;KM2;FI20;1581 ;1581 
TOTAL;KM2;FI200;1581 ;1581 
TOTAL;KM2;FR;638475 ;638474 
TOTAL;KM2;FR1;12070 ;12069 
TOTAL;KM2;FR10;12070 ;12069 
TOTAL;KM2;FR101;105 ;105 
TOTAL;KM2;FR102;5927 ;5927 
TOTAL;KM2;FR103;2307 ;2307 
TOTAL;KM2;FR104;1820 ;1820 
TOTAL;KM2;FR105;176 ;176 
TOTAL;KM2;FR106;237 ;237 
TOTAL;KM2;FR107;245 ;245 
TOTAL;KM2;FR108;1253 ;1253 
TOTAL;KM2;FR2;:;146620 
TOTAL;KM2;FR21;:;25719 
TOTAL;KM2;FR211;:;5245 
TOTAL;KM2;FR212;:;6028 
TOTAL;KM2;FR213;:;8190 
TOTAL;KM2;FR214;:;6257 
TOTAL;KM2;FR22;:;19505 
TOTAL;KM2;FR221;:;7419 
TOTAL;KM2;FR222;:;5890 
TOTAL;KM2;FR223;:;6196 
TOTAL;KM2;FR23;:;12354 
TOTAL;KM2;FR231;:;6034 
TOTAL;KM2;FR232;:;6321 
TOTAL;KM2;FR24;:;39530 
TOTAL;KM2;FR241;:;7306 
TOTAL;KM2;FR242;:;5932 
TOTAL;KM2;FR243;:;6899 
TOTAL;KM2;FR244;:;6157 
TOTAL;KM2;FR245;:;6422 
TOTAL;KM2;FR246;:;6813 
TOTAL;KM2;FR25;:;17759 
TOTAL;KM2;FR251;:;5605 
TOTAL;KM2;FR252;:;6007 
TOTAL;KM2;FR253;:;6146 
TOTAL;KM2;FR26;:;31753 
TOTAL;KM2;FR261;:;8802 
TOTAL;KM2;FR262;:;6875 
TOTAL;KM2;FR263;:;8615 
TOTAL;KM2;FR264;:;7462 
TOTAL;KM2;FR3;:;12445 
TOTAL;KM2;FR30;:;12445 
TOTAL;KM2;FR301;:;5750 
TOTAL;KM2;FR302;:;6694 
TOTAL;KM2;FR4;:;48306 
TOTAL;KM2;FR41;:;23669 
TOTAL;KM2;FR411;:;5285 
TOTAL;KM2;FR412;:;6235 
TOTAL;KM2;FR413;:;6252 
TOTAL;KM2;FR414;:;5897 
TOTAL;KM2;FR42;:;8329 
TOTAL;KM2;FR421;:;4797 
TOTAL;KM2;FR422;:;3532 
TOTAL;KM2;FR43;:;16307 
TOTAL;KM2;FR431;:;5256 
TOTAL;KM2;FR432;:;5050 
TOTAL;KM2;FR433;:;5391 
TOTAL;KM2;FR434;:;611 
TOTAL;KM2;FR5;:;85814 
TOTAL;KM2;FR51;:;32376 
TOTAL;KM2;FR511;:;6912 
TOTAL;KM2;FR512;:;7232 
TOTAL;KM2;FR513;:;5213 
TOTAL;KM2;FR514;:;6246 
TOTAL;KM2;FR515;:;6773 
TOTAL;KM2;FR52;:;27471 
TOTAL;KM2;FR521;:;6988 
TOTAL;KM2;FR522;:;6765 
TOTAL;KM2;FR523;:;6839 
TOTAL;KM2;FR524;:;6879 
TOTAL;KM2;FR53;:;25967 
TOTAL;KM2;FR531;:;5974 
TOTAL;KM2;FR532;:;6914 
TOTAL;KM2;FR533;:;6040 
TOTAL;KM2;FR534;:;7039 
TOTAL;KM2;FR6;:;104463 
TOTAL;KM2;FR61;:;41804 
TOTAL;KM2;FR611;:;9222 
TOTAL;KM2;FR612;:;10160 
TOTAL;KM2;FR613;:;9352 
TOTAL;KM2;FR614;:;5385 
TOTAL;KM2;FR615;:;7685 
TOTAL;KM2;FR62;:;45603 
TOTAL;KM2;FR621;:;4911 
TOTAL;KM2;FR622;:;8773 
TOTAL;KM2;FR623;:;6358 
TOTAL;KM2;FR624;:;6301 
TOTAL;KM2;FR625;:;5226 
TOTAL;KM2;FR626;:;4521 
TOTAL;KM2;FR627;:;5782 
TOTAL;KM2;FR628;:;3731 
TOTAL;KM2;FR63;:;17056 
TOTAL;KM2;FR631;:;5899 
TOTAL;KM2;FR632;:;5600 
TOTAL;KM2;FR633;:;5557 
TOTAL;KM2;FR7;:;71136 
TOTAL;KM2;FR71;:;44963 
TOTAL;KM2;FR711;:;5785 
TOTAL;KM2;FR712;:;5566 
TOTAL;KM2;FR713;:;6559 
TOTAL;KM2;FR714;:;7879 
TOTAL;KM2;FR715;:;4804 
TOTAL;KM2;FR716;:;3259 
TOTAL;KM2;FR717;:;6270 
TOTAL;KM2;FR718;:;4840 
TOTAL;KM2;FR72;:;26173 
TOTAL;KM2;FR721;:;7379 
TOTAL;KM2;FR722;:;5774 
TOTAL;KM2;FR723;:;5004 
TOTAL;KM2;FR724;:;8015 
TOTAL;KM2;FR8;:;68207 
TOTAL;KM2;FR81;:;27643 
TOTAL;KM2;FR811;:;6323 
TOTAL;KM2;FR812;:;5875 
TOTAL;KM2;FR813;:;6162 
TOTAL;KM2;FR814;:;5176 
TOTAL;KM2;FR815;:;4107 
TOTAL;KM2;FR82;:;31838 
TOTAL;KM2;FR821;:;6995 
TOTAL;KM2;FR822;:;5691 
TOTAL;KM2;FR823;:;4296 
TOTAL;KM2;FR824;:;5247 
TOTAL;KM2;FR825;:;6032 
TOTAL;KM2;FR826;:;3578 
TOTAL;KM2;FR83;:;8726 
TOTAL;KM2;FR831;:;4019 
TOTAL;KM2;FR832;:;4707 
TOTAL;KM2;FRA;:;89414 
TOTAL;KM2;FRA1;:;1685 
TOTAL;KM2;FRA10;:;1685 
TOTAL;KM2;FRA2;:;1108 
TOTAL;KM2;FRA20;:;1108 
TOTAL;KM2;FRA3;:;83751 
TOTAL;KM2;FRA30;:;83751 
TOTAL;KM2;FRA4;:;2504 
TOTAL;KM2;FRA40;:;2504 
TOTAL;KM2;FRA5;:;367 
TOTAL;KM2;FRA50;:;367 
TOTAL;KM2;FRB;39529 ;:
TOTAL;KM2;FRB0;39529 ;:
TOTAL;KM2;FRB01;7306 ;:
TOTAL;KM2;FRB02;5932 ;:
TOTAL;KM2;FRB03;6899 ;:
TOTAL;KM2;FRB04;6157 ;:
TOTAL;KM2;FRB05;6422 ;:
TOTAL;KM2;FRB06;6813 ;:
TOTAL;KM2;FRC;48062 ;:
TOTAL;KM2;FRC1;31754 ;:
TOTAL;KM2;FRC11;8802 ;:
TOTAL;KM2;FRC12;6875 ;:
TOTAL;KM2;FRC13;8615 ;:
TOTAL;KM2;FRC14;7462 ;:
TOTAL;KM2;FRC2;16308 ;:
TOTAL;KM2;FRC21;5256 ;:
TOTAL;KM2;FRC22;5050 ;:
TOTAL;KM2;FRC23;5391 ;:
TOTAL;KM2;FRC24;611 ;:
TOTAL;KM2;FRD;30113 ;:
TOTAL;KM2;FRD1;17758 ;:
TOTAL;KM2;FRD11;5605 ;:
TOTAL;KM2;FRD12;6007 ;:
TOTAL;KM2;FRD13;6146 ;:
TOTAL;KM2;FRD2;12355 ;:
TOTAL;KM2;FRD21;6034 ;:
TOTAL;KM2;FRD22;6321 ;:
TOTAL;KM2;FRE;31949 ;:
TOTAL;KM2;FRE1;12444 ;:
TOTAL;KM2;FRE11;5750 ;:
TOTAL;KM2;FRE12;6694 ;:
TOTAL;KM2;FRE2;19505 ;:
TOTAL;KM2;FRE21;7419 ;:
TOTAL;KM2;FRE22;5890 ;:
TOTAL;KM2;FRE23;6196 ;:
TOTAL;KM2;FRF;57718 ;:
TOTAL;KM2;FRF1;8329 ;:
TOTAL;KM2;FRF11;4797 ;:
TOTAL;KM2;FRF12;3532 ;:
TOTAL;KM2;FRF2;25720 ;:
TOTAL;KM2;FRF21;5245 ;:
TOTAL;KM2;FRF22;6028 ;:
TOTAL;KM2;FRF23;8190 ;:
TOTAL;KM2;FRF24;6257 ;:
TOTAL;KM2;FRF3;23669 ;:
TOTAL;KM2;FRF31;5285 ;:
TOTAL;KM2;FRF32;6235 ;:
TOTAL;KM2;FRF33;6252 ;:
TOTAL;KM2;FRF34;5897 ;:
TOTAL;KM2;FRG;32376 ;:
TOTAL;KM2;FRG0;32376 ;:
TOTAL;KM2;FRG01;6912 ;:
TOTAL;KM2;FRG02;7232 ;:
TOTAL;KM2;FRG03;5213 ;:
TOTAL;KM2;FRG04;6246 ;:
TOTAL;KM2;FRG05;6773 ;:
TOTAL;KM2;FRH;27471 ;:
TOTAL;KM2;FRH0;27471 ;:
TOTAL;KM2;FRH01;6988 ;:
TOTAL;KM2;FRH02;6765 ;:
TOTAL;KM2;FRH03;6839 ;:
TOTAL;KM2;FRH04;6879 ;:
TOTAL;KM2;FRI;84827 ;:
TOTAL;KM2;FRI1;41804 ;:
TOTAL;KM2;FRI11;9222 ;:
TOTAL;KM2;FRI12;10160 ;:
TOTAL;KM2;FRI13;9352 ;:
TOTAL;KM2;FRI14;5385 ;:
TOTAL;KM2;FRI15;7685 ;:
TOTAL;KM2;FRI2;17056 ;:
TOTAL;KM2;FRI21;5899 ;:
TOTAL;KM2;FRI22;5600 ;:
TOTAL;KM2;FRI23;5557 ;:
TOTAL;KM2;FRI3;25967 ;:
TOTAL;KM2;FRI31;5974 ;:
TOTAL;KM2;FRI32;6914 ;:
TOTAL;KM2;FRI33;6040 ;:
TOTAL;KM2;FRI34;7039 ;:
TOTAL;KM2;FRJ;73246 ;:
TOTAL;KM2;FRJ1;27643 ;:
TOTAL;KM2;FRJ11;6323 ;:
TOTAL;KM2;FRJ12;5875 ;:
TOTAL;KM2;FRJ13;6162 ;:
TOTAL;KM2;FRJ14;5176 ;:
TOTAL;KM2;FRJ15;4107 ;:
TOTAL;KM2;FRJ2;45603 ;:
TOTAL;KM2;FRJ21;4911 ;:
TOTAL;KM2;FRJ22;8773 ;:
TOTAL;KM2;FRJ23;6358 ;:
TOTAL;KM2;FRJ24;6301 ;:
TOTAL;KM2;FRJ25;5226 ;:
TOTAL;KM2;FRJ26;4521 ;:
TOTAL;KM2;FRJ27;5782 ;:
TOTAL;KM2;FRJ28;3731 ;:
TOTAL;KM2;FRK;71134 ;:
TOTAL;KM2;FRK1;26172 ;:
TOTAL;KM2;FRK11;7379 ;:
TOTAL;KM2;FRK12;5774 ;:
TOTAL;KM2;FRK13;5004 ;:
TOTAL;KM2;FRK14;8015 ;:
TOTAL;KM2;FRK2;44962 ;:
TOTAL;KM2;FRK21;5785 ;:
TOTAL;KM2;FRK22;5566 ;:
TOTAL;KM2;FRK23;6559 ;:
TOTAL;KM2;FRK24;7879 ;:
TOTAL;KM2;FRK25;4804 ;:
TOTAL;KM2;FRK26;3259 ;:
TOTAL;KM2;FRK27;6270 ;:
TOTAL;KM2;FRK28;4840 ;:
TOTAL;KM2;FRL;31839 ;:
TOTAL;KM2;FRL0;31839 ;:
TOTAL;KM2;FRL01;6995 ;:
TOTAL;KM2;FRL02;5691 ;:
TOTAL;KM2;FRL03;4296 ;:
TOTAL;KM2;FRL04;5247 ;:
TOTAL;KM2;FRL05;6032 ;:
TOTAL;KM2;FRL06;3578 ;:
TOTAL;KM2;FRM;8726 ;:
TOTAL;KM2;FRM0;8726 ;:
TOTAL;KM2;FRM01;4019 ;:
TOTAL;KM2;FRM02;4707 ;:
TOTAL;KM2;FRY;89415 ;:
TOTAL;KM2;FRY1;1685 ;:
TOTAL;KM2;FRY10;1685 ;:
TOTAL;KM2;FRY2;1108 ;:
TOTAL;KM2;FRY20;1108 ;:
TOTAL;KM2;FRY3;83751 ;:
TOTAL;KM2;FRY30;83751 ;:
TOTAL;KM2;FRY4;2504 ;:
